STATION,DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,AJ1,GF1,MW1,KA1,EQD,CLEAN_TMP,CLEAN_DEW
2897099999,1916-08-13 06:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0128,1","+9999,9","09955,1","0000,9,1,999999,9,9","05,99,1,99,9,99,9,99999,9,99,9,99,9",,,,12.8,
2897099999,1916-08-13 13:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"090,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0167,1","+9999,9","09947,1",,"06,99,1,99,9,99,9,99999,9,99,9,99,9",,,,16.7,
2897099999,1916-08-13 20:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0100,1","+9999,9","09942,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,10.0,
2897099999,1916-08-14 06:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0100,1","+9999,9","09956,1","0000,9,1,999999,9,9","06,99,1,99,9,99,9,99999,9,99,9,99,9",,,,10.0,
2897099999,1916-08-14 13:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"270,1,N,0051,1","99999,9,9,N","000000,1,N,9","+0117,1","+9999,9","09958,1",,"07,99,1,99,9,99,9,99999,9,99,9,99,9","62,1",,,11.7,
2897099999,1916-08-14 20:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"140,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0067,1","+9999,9","09955,1",,"01,99,1,99,9,99,9,99999,9,99,9,99,9",,,,6.7,
2897099999,1916-08-15 06:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"160,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0083,1","+9999,9","09951,1","0000,9,1,999999,9,9","06,99,1,99,9,99,9,99999,9,99,9,99,9",,,,8.3,
2897099999,1916-08-15 13:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"090,1,N,0051,1","99999,9,9,N","000000,1,N,9","+0144,1","+9999,9","09943,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,14.4,
2897099999,1916-08-15 20:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"160,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0117,1","+9999,9","09926,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,11.7,
2897099999,1916-08-16 06:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"090,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0106,1","+9999,9","09934,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,10.6,
2897099999,1916-08-16 13:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"090,1,N,0051,1","99999,9,9,N","000000,1,N,9","+0150,1","+9999,9","09940,1",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,15.0,
2897099999,1916-08-16 20:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"090,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0117,1","+9999,9","09946,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,11.7,
2897099999,1916-08-17 06:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"090,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0106,1","+9999,9","09962,1","0000,9,1,999999,9,9","06,99,1,99,9,99,9,99999,9,99,9,99,9",,,,10.6,
2897099999,1916-08-17 13:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"340,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0128,1","+9999,9","09972,1",,"06,99,1,99,9,99,9,99999,9,99,9,99,9",,,,12.8,
2897099999,1916-08-17 20:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"340,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0061,1","+9999,9","09967,1",,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,6.1,
2897099999,1916-08-18 06:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"340,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0094,1","+9999,9","09959,1","0000,9,1,999999,9,9","01,99,1,99,9,99,9,99999,9,99,9,99,9",,,,9.4,
2897099999,1916-08-18 13:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"340,1,N,0051,1","99999,9,9,N","000000,1,N,9","+0150,1","+9999,9","09951,1",,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,15.0,
2897099999,1916-08-18 20:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"340,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0072,1","+9999,9","09935,1",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,7.2,
2897099999,1916-08-19 06:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"340,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0100,1","+9999,9","09922,1","0000,9,1,999999,9,9","04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,10.0,
2897099999,1916-08-19 13:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"090,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0139,1","+9999,9","09898,1",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,13.9,
2897099999,1916-08-19 20:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"090,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0133,1","+9999,9","09870,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","62,1",,,13.3,
2897099999,1916-08-20 06:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"070,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0078,1","+9999,9","09870,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9","62,1",,,7.8,
2897099999,1916-08-20 13:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"360,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0078,1","+9999,9","09884,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","62,1",,,7.8,
2897099999,1916-08-20 20:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0067,1","+9999,9","09882,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","62,1",,,6.7,
2897099999,1916-08-21 06:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"340,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0067,1","+9999,9","09852,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9","62,1",,,6.7,
2897099999,1916-08-21 13:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"340,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0128,1","+9999,9","09826,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,12.8,
2897099999,1916-08-21 20:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"090,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0106,1","+9999,9","09846,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,10.6,
2897099999,1916-08-22 06:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"020,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0106,1","+9999,9","09848,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9","62,1",,,10.6,
2897099999,1916-08-22 13:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"340,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0161,1","+9999,9","09882,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,16.1,
2897099999,1916-08-22 20:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"070,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0139,1","+9999,9","09887,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","62,1",,,13.9,
2897099999,1916-08-23 06:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"070,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0133,1","+9999,9","09882,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,13.3,
2897099999,1916-08-23 13:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"070,1,N,0072,1","99999,9,9,N","000000,1,N,9","+0161,1","+9999,9","09874,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,16.1,
2897099999,1916-08-23 20:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"090,1,N,0051,1","99999,9,9,N","000000,1,N,9","+0156,1","+9999,9","09863,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,15.6,
2897099999,1916-08-24 06:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"180,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0122,1","+9999,9","09851,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9","62,1",,,12.2,
2897099999,1916-08-24 13:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"160,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0144,1","+9999,9","09855,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","62,1",,,14.4,
2897099999,1916-08-24 20:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"180,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0106,1","+9999,9","09864,1",,"06,99,1,99,9,99,9,99999,9,99,9,99,9",,,,10.6,
2897099999,1916-08-25 06:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0122,1","+9999,9","09887,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,12.2,
2897099999,1916-08-25 13:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"110,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0156,1","+9999,9","09890,1",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,15.6,
2897099999,1916-08-25 20:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0094,1","+9999,9","09874,1",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,9.4,
2897099999,1916-08-26 06:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"070,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0094,1","+9999,9","09878,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,9.4,
2897099999,1916-08-26 13:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"090,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0156,1","+9999,9","09882,1",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,15.6,
2897099999,1916-08-26 20:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"090,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0111,1","+9999,9","09880,1",,"03,99,1,99,9,99,9,99999,9,99,9,99,9",,,,11.1,
2897099999,1916-08-27 06:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"050,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0106,1","+9999,9","09871,1","0000,9,1,999999,9,9","07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,10.6,
2897099999,1916-08-27 13:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"050,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0161,1","+9999,9","09860,1",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,16.1,
2897099999,1916-08-27 20:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"050,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0111,1","+9999,9","09856,1",,"01,99,1,99,9,99,9,99999,9,99,9,99,9",,,,11.1,
2897099999,1916-08-28 06:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"050,1,N,0051,1","99999,9,9,N","000000,1,N,9","+0111,1","+9999,9","09847,1","0000,9,1,999999,9,9","07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,11.1,
2897099999,1916-08-28 13:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"050,1,N,0072,1","99999,9,9,N","000000,1,N,9","+0156,1","+9999,9","09836,1",,"06,99,1,99,9,99,9,99999,9,99,9,99,9",,,,15.6,
2897099999,1916-08-28 20:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"070,1,N,0051,1","99999,9,9,N","000000,1,N,9","+0100,1","+9999,9","09836,1",,"06,99,1,99,9,99,9,99999,9,99,9,99,9",,,,10.0,
2897099999,1916-08-29 06:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"070,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0089,1","+9999,9","09831,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,8.9,
2897099999,1916-08-29 13:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"070,1,N,0072,1","99999,9,9,N","000000,1,N,9","+0133,1","+9999,9","09838,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,13.3,
2897099999,1916-08-29 20:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"050,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0117,1","+9999,9","09848,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,11.7,
2897099999,1916-08-30 06:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"070,1,N,0051,1","99999,9,9,N","000000,1,N,9","+0111,1","+9999,9","09874,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,11.1,
2897099999,1916-08-30 13:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"070,1,N,0072,1","99999,9,9,N","000000,1,N,9","+0150,1","+9999,9","09902,1",,"06,99,1,99,9,99,9,99999,9,99,9,99,9",,,,15.0,
2897099999,1916-08-30 20:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"050,1,N,0087,1","99999,9,9,N","000000,1,N,9","+0078,1","+9999,9","09938,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,7.8,
2897099999,1916-08-31 06:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"110,1,N,0051,1","99999,9,9,N","000000,1,N,9","+0050,1","+9999,9","09980,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,5.0,
2897099999,1916-08-31 13:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"070,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0089,1","+9999,9","09995,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,8.9,
2897099999,1916-08-31 20:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"140,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0083,1","+9999,9","10006,1",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,8.3,
2897099999,1916-09-01 06:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"090,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0061,1","+9999,9","10031,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9","60,1",,,6.1,
2897099999,1916-09-01 13:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"070,1,N,0051,1","99999,9,9,N","000000,1,N,9","+0106,1","+9999,9","10030,1",,"06,99,1,99,9,99,9,99999,9,99,9,99,9",,,,10.6,
2897099999,1916-09-01 20:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"070,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0083,1","+9999,9","10031,1",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,8.3,
2897099999,1916-09-02 06:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"070,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0083,1","+9999,9","10022,1","0000,9,1,999999,9,9","07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,8.3,
2897099999,1916-09-02 13:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"050,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0128,1","+9999,9","10002,1",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,12.8,
2897099999,1916-09-02 20:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"070,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0089,1","+9999,9","09987,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,8.9,
2897099999,1916-09-03 06:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"070,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0050,1","+9999,9","09968,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,5.0,
2897099999,1916-09-03 13:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"020,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0067,1","+9999,9","09964,1",,"06,99,1,99,9,99,9,99999,9,99,9,99,9","60,1",,,6.7,
2897099999,1916-09-03 20:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"050,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0050,1","+9999,9","09962,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","60,1",,,5.0,
2897099999,1916-09-04 06:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"050,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0039,1","+9999,9","09966,1","0000,9,1,999999,9,9","07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,3.9,
2897099999,1916-09-04 13:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"340,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0072,1","+9999,9","09971,1",,"06,99,1,99,9,99,9,99999,9,99,9,99,9",,,,7.2,
2897099999,1916-09-04 20:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"340,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0039,1","+9999,9","09979,1",,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,3.9,
2897099999,1916-09-05 06:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"340,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0039,1","+9999,9","09998,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,3.9,
2897099999,1916-09-05 13:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"290,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0111,1","+9999,9","10014,1",,"06,99,1,99,9,99,9,99999,9,99,9,99,9",,,,11.1,
2897099999,1916-09-05 20:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"290,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0083,1","+9999,9","10026,1",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,8.3,
2897099999,1916-09-06 06:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0067,1","+9999,9","10040,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9","64,1",,,6.7,
2897099999,1916-09-06 13:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"230,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0133,1","+9999,9","10051,1",,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,,,13.3,
2897099999,1916-09-06 20:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"230,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0072,1","+9999,9","10055,1",,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,7.2,
2897099999,1916-09-07 06:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"230,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0094,1","+9999,9","10028,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9","62,1",,,9.4,
2897099999,1916-09-07 13:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"230,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0111,1","+9999,9","10007,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","64,1",,,11.1,
2897099999,1916-09-07 20:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"250,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0111,1","+9999,9","09995,1",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,11.1,
2897099999,1916-09-08 06:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"270,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0072,1","+9999,9","10038,1","0000,9,1,999999,9,9","00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,7.2,
2897099999,1916-09-08 13:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"270,1,N,0051,1","99999,9,9,N","000000,1,N,9","+0144,1","+9999,9","10070,1",,"05,99,1,99,9,99,9,99999,9,99,9,99,9",,,,14.4,
2897099999,1916-09-08 20:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"320,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0056,1","+9999,9","10082,1",,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,5.6,
2897099999,1916-09-09 06:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"320,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0072,1","+9999,9","10060,1","0000,9,1,999999,9,9","06,99,1,99,9,99,9,99999,9,99,9,99,9",,,,7.2,
2897099999,1916-09-09 13:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"180,1,N,0051,1","99999,9,9,N","000000,1,N,9","+0144,1","+9999,9","09998,1",,"05,99,1,99,9,99,9,99999,9,99,9,99,9",,,,14.4,
2897099999,1916-09-09 20:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"230,1,N,0051,1","99999,9,9,N","000000,1,N,9","+0117,1","+9999,9","09951,1",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,11.7,
2897099999,1916-09-10 06:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"230,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0072,1","+9999,9","09916,1","0000,9,1,999999,9,9","01,99,1,99,9,99,9,99999,9,99,9,99,9",,,,7.2,
2897099999,1916-09-10 13:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"230,1,N,0072,1","99999,9,9,N","000000,1,N,9","+0133,1","+9999,9","09883,1",,"05,99,1,99,9,99,9,99999,9,99,9,99,9",,,,13.3,
2897099999,1916-09-10 20:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"230,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0067,1","+9999,9","09864,1",,"06,99,1,99,9,99,9,99999,9,99,9,99,9",,,,6.7,
2897099999,1916-09-11 06:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"230,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0033,1","+9999,9","09835,1","0000,9,1,999999,9,9","07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,3.3,
2897099999,1916-09-11 13:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"250,1,N,0051,1","99999,9,9,N","000000,1,N,9","+0106,1","+9999,9","09839,1",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,,10.6,
2897099999,1916-09-11 20:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"250,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0056,1","+9999,9","09847,1",,"06,99,1,99,9,99,9,99999,9,99,9,99,9",,,,5.6,
2897099999,1916-09-12 06:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"270,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0056,1","+9999,9","09872,1","0000,9,1,999999,9,9","01,99,1,99,9,99,9,99999,9,99,9,99,9",,,,5.6,
2897099999,1916-09-12 13:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"270,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0117,1","+9999,9","09879,1",,"03,99,1,99,9,99,9,99999,9,99,9,99,9",,,,11.7,
2897099999,1916-09-12 20:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"270,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","09835,1",,"03,99,1,99,9,99,9,99999,9,99,9,99,9",,,,1.7,
2897099999,1916-09-13 06:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"090,1,N,0051,1","99999,9,9,N","000000,1,N,9","+0050,1","+9999,9","09699,1","0000,9,1,999999,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,,5.0,
2897099999,1916-09-13 13:00:00,4,64.285472,27.692414,147.21,"KAJAANI, FI",FM-12,99999,V020,"090,1,N,0072,1","99999,9,9,N","000000,1,N,9","+0072,1","+9999,9","09582,1",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","62,1",,,7.2,
